runtime,annotation_version,input_type
Sep-29-2023-16:40:10,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-06-2023-22:08:21,whole_genome_v2_nov-11-2021.csv,Sequence.ID
May-09-2024-02:23:08,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-25-2023-19:14:42,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-23-2024-22:19:33,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-16-2024-00:41:18,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-21-2024-21:36:57,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-23-2024-03:19:59,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-04-2023-10:35:46,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Jul-03-2024-15:12:35,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-01-2024-22:48:53,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-24-2023-15:12:29,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-14-2023-10:34:09,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-11-2024-16:59:12,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-28-2024-19:26:29,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-28-2024-13:56:39,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Sep-13-2023-02:18:02,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-15-2024-23:55:51,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-14-2024-14:01:18,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-25-2023-14:01:53,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-19-2023-17:56:31,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-29-2024-15:43:14,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-27-2023-16:19:22,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-30-2024-14:39:05,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-10-2024-17:03:54,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-12-2024-14:46:53,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Dec-18-2023-20:42:35,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-18-2023-20:42:01,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-18-2023-20:42:26,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-18-2023-20:42:09,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-18-2023-20:42:17,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-18-2023-20:41:53,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-16-2024-15:17:37,ORF_only_v2_nov-11-2021.csv,Wormbase.ID
Aug-22-2023-18:09:27,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-07-2023-13:42:07,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Aug-08-2024-10:31:26,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jan-18-2024-15:37:49,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-12-2024-16:22:12,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Sep-11-2023-17:45:52,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-30-2024-12:41:29,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-12-2024-16:44:21,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-28-2024-17:22:54,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-17-2024-18:47:10,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-03-2024-16:26:11,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-05-2024-07:58:58,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-29-2024-22:45:33,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-18-2023-17:10:29,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-30-2024-16:20:16,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-19-2023-19:58:29,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-13-2023-18:50:55,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-18-2023-17:11:31,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-14-2023-16:29:00,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-02-2024-09:02:14,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-11-2024-13:35:08,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-14-2024-15:05:17,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-27-2024-18:17:36,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-22-2023-20:20:10,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-28-2024-14:01:04,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-05-2023-13:24:32,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jan-12-2024-18:04:01,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-29-2023-15:47:52,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-13-2023-18:55:00,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-17-2024-14:58:49,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jan-09-2024-14:40:07,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-06-2023-21:12:56,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-22-2023-18:15:10,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-10-2024-07:16:55,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Dec-27-2023-05:54:16,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-02-2024-03:05:49,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-08-2023-00:26:55,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-07-2023-21:46:07,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-27-2024-13:44:14,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-11-2024-21:29:55,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-03-2024-12:08:11,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-30-2024-06:54:56,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-26-2024-18:55:46,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-18-2024-18:29:44,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-16-2024-15:13:10,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-11-2023-18:44:10,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-14-2023-15:50:52,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-11-2024-16:54:23,ahringer_v2_nov-11-2021.csv,Sequence.ID
Dec-12-2023-16:28:24,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-28-2024-17:43:44,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-06-2024-21:50:52,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-12-2024-01:38:42,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-29-2023-16:01:52,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-05-2023-13:17:48,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-12-2024-00:50:01,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-24-2024-16:17:09,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jan-18-2024-03:32:57,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Aug-23-2024-05:30:39,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-23-2023-07:35:03,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-30-2024-00:41:10,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-11-2023-23:16:49,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-12-2024-04:48:54,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-10-2024-16:29:42,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-31-2023-22:18:34,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-20-2024-09:58:51,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-14-2024-15:49:44,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-15-2023-06:00:21,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Oct-04-2023-06:22:06,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-10-2024-19:32:52,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-24-2024-16:55:55,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-07-2024-21:23:58,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-29-2024-18:25:08,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Mar-12-2024-19:48:42,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Mar-01-2024-18:27:04,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-10-2023-21:22:29,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-04-2023-14:59:27,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-04-2024-12:05:43,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-23-2024-16:42:02,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-01-2024-14:27:33,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-15-2024-02:28:06,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-14-2023-15:03:07,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-04-2023-15:33:38,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Mar-06-2024-15:28:44,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-13-2023-17:53:45,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-07-2024-00:54:29,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-28-2023-12:22:04,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-25-2023-14:02:24,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-25-2023-14:02:33,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-25-2023-14:02:42,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-25-2023-02:27:01,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-23-2023-11:28:24,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-04-2024-09:35:37,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jan-08-2024-06:31:02,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-28-2024-14:13:34,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Dec-18-2023-23:25:26,whole_genome_v2_nov-11-2021.csv,Sequence.ID
May-20-2024-11:13:59,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-14-2024-12:48:18,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Mar-19-2024-15:26:18,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-27-2024-09:21:45,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jan-11-2024-19:55:45,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Sep-18-2023-17:25:56,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-17-2024-07:44:14,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Jan-25-2024-18:27:41,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-18-2024-15:27:20,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-25-2023-06:53:47,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-25-2023-06:54:59,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-25-2023-06:54:50,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-25-2023-06:54:14,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-25-2023-06:54:25,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-25-2023-06:54:06,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-25-2023-06:54:33,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-25-2023-06:55:11,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-25-2023-06:54:40,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-25-2023-06:53:58,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jan-11-2024-13:04:58,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-22-2024-15:54:19,ORF_only_v2_nov-11-2021.csv,Wormbase.ID
Mar-08-2024-23:47:24,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-28-2024-17:20:21,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-08-2024-04:19:44,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-15-2024-04:11:50,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-13-2024-10:13:35,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-19-2024-11:08:07,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-01-2024-19:20:25,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-15-2024-11:05:49,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-01-2024-11:06:21,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-16-2024-14:59:14,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Jun-18-2024-21:08:52,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Sep-22-2023-00:08:06,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-28-2024-21:50:26,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-21-2024-19:16:01,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-03-2023-21:41:05,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-14-2024-23:45:32,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-06-2024-22:10:19,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-16-2024-15:00:32,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Mar-07-2024-00:41:23,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-18-2024-09:11:46,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-28-2024-23:37:52,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-29-2023-16:42:17,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-28-2024-17:16:41,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-21-2024-13:52:10,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-13-2024-16:31:52,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-17-2024-18:28:29,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-22-2024-15:08:31,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-12-2023-22:02:20,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-06-2024-01:30:14,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Feb-19-2024-00:32:13,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-01-2024-11:14:19,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-14-2023-15:48:53,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-29-2024-22:07:19,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-01-2024-14:41:12,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-28-2023-19:36:28,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-02-2024-09:23:00,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-19-2023-17:37:31,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Sep-12-2023-05:44:09,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-05-2023-02:17:34,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-19-2023-18:31:17,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-10-2023-00:36:04,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-13-2023-10:36:47,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-30-2024-16:08:29,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Apr-23-2024-20:47:16,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-19-2024-08:34:53,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Sep-18-2023-17:09:56,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-25-2023-20:27:29,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-09-2024-23:59:42,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-10-2024-20:55:43,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-27-2023-18:03:56,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-12-2024-20:22:24,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Feb-27-2024-14:47:09,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-20-2024-14:15:01,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-02-2023-06:03:29,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-10-2024-22:55:03,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-03-2023-20:26:55,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jan-01-2024-05:32:25,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-26-2024-18:53:51,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-01-2024-14:36:11,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-22-2023-16:52:03,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-22-2023-16:51:54,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-10-2023-12:00:10,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-25-2024-18:54:46,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-07-2023-14:28:41,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-30-2023-16:05:16,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-15-2024-03:14:01,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-19-2023-18:19:27,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-03-2024-18:48:16,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-07-2023-10:18:12,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-01-2024-15:32:52,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-08-2023-19:53:44,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-28-2024-17:32:05,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-28-2024-17:30:34,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-05-2023-18:50:57,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-27-2023-05:38:27,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-08-2024-21:23:27,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-23-2024-15:30:04,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-05-2024-23:37:14,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-28-2024-14:34:31,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-22-2023-00:32:00,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-24-2024-13:43:13,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-03-2023-20:51:24,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-28-2024-13:57:55,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Apr-01-2024-14:43:20,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-13-2024-20:23:46,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-23-2024-21:18:32,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-08-2023-05:42:51,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-08-2023-05:42:59,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-08-2023-05:42:10,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-08-2023-05:42:02,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-08-2023-05:42:43,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-08-2023-05:41:47,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-08-2023-05:41:24,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-08-2023-05:43:07,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-08-2023-05:41:32,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-08-2023-05:41:55,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-08-2023-05:41:39,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-08-2023-05:42:35,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-08-2023-05:42:18,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-08-2023-05:42:27,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-08-2023-05:43:16,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-12-2024-08:27:08,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-01-2024-18:28:25,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-30-2023-15:58:38,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-20-2024-09:29:21,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-28-2023-00:55:25,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-09-2024-10:14:37,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-11-2024-17:04:44,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-29-2024-14:55:14,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-24-2023-16:48:42,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-10-2024-21:44:28,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-10-2024-21:44:36,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-10-2024-21:45:09,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-10-2024-21:44:52,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-10-2024-21:44:44,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-10-2024-21:45:00,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-28-2023-19:10:45,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-18-2023-17:27:20,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-16-2023-19:25:33,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Sep-11-2024-16:54:55,ahringer_v2_nov-11-2021.csv,Sequence.ID
Nov-08-2023-00:24:23,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-28-2024-18:44:28,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-23-2024-17:38:13,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-06-2023-11:59:45,whole_genome_v1_jul-03-2019.csv,Wormbase.ID
Apr-25-2024-09:59:30,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-23-2024-23:18:51,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-19-2024-13:36:28,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-26-2024-03:02:37,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-28-2024-18:34:04,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-29-2023-16:04:47,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-21-2024-20:53:19,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-19-2024-03:47:38,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-05-2024-19:46:30,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-03-2024-19:50:03,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-29-2024-10:46:58,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Jun-23-2024-01:54:14,ahringer_v2_nov-11-2021.csv,Wormbase.ID
Mar-04-2024-13:33:32,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-01-2024-12:50:23,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-23-2024-07:50:09,whole_genome_v1_jul-03-2019.csv,Sequence.ID
Jun-25-2024-13:03:57,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Feb-21-2024-16:01:29,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-06-2024-22:18:57,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-16-2024-20:02:41,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jul-16-2024-16:13:19,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jan-09-2024-23:41:41,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-15-2024-09:27:55,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-20-2023-07:37:36,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Oct-12-2023-17:52:47,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-23-2024-08:46:11,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-12-2023-22:07:23,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-05-2024-17:26:30,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-15-2023-18:57:14,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Jul-03-2024-18:15:26,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Dec-23-2023-15:23:00,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jan-11-2024-19:57:11,whole_genome_v2_nov-11-2021.csv,Sequence.ID
Nov-23-2023-15:12:42,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Apr-15-2024-10:51:12,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-27-2024-15:26:48,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-05-2024-14:53:45,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-06-2023-00:42:01,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jan-12-2024-21:05:58,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jun-16-2024-17:24:54,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Feb-27-2024-10:13:44,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
May-29-2024-19:39:35,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Nov-09-2023-19:29:55,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Aug-21-2024-21:11:01,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Sep-25-2023-20:49:05,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Jan-18-2024-21:18:21,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Mar-25-2024-12:42:10,whole_genome_v2_nov-11-2021.csv,Wormbase.ID
Oct-10-2023-06:51:22,whole_genome_v2_nov-11-2021.csv,Sequence.ID
